Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Mobile Phone,Google,1FC86AE0,Data them way ever might clearly yet.,144444,2024-08-17,2024-08-20,8,Eric Mueller,North Cherylburgh,South,,Samsung Exynos,16GB,128GB,
Mobile Phone,Microsoft,F721556F,President final decade seem what analysis clear work possible just add modern something know.,22907,2023-11-16,2024-01-05,1,Francis Miller,Cameronstad,West,,Snapdragon 7s,4GB,512GB,
Mobile Phone,Motorola,D0DA48EE,Financial fish them idea poor vote direction movie later.,199908,2024-12-18,2025-02-13,1,James Maldonado,Marthamouth,North,,Snapdragon 8 Gen,16GB,512GB,
Mobile Phone,Acer,FB8844B1,Common buy especially difficult responsibility among rule head note cost sport himself word.,120358,2024-07-23,2024-08-23,8,Kristen Taylor,South Greg,Central,,Snapdragon 7 Gen,6GB,512GB,
Mobile Phone,Motorola,A9DDD044,Choice describe wall rise century job something figure majority far necessary.,124557,2024-06-05,2024-06-23,10,Jeffrey Phillips,Cynthiaville,West,,Snapdragon 8 Gen,6GB,64GB,
Mobile Phone,Motorola,B181C3BA,Pass free speech fact American me.,140826,2023-11-23,2023-12-02,9,Matthew Bruce,Lake Jonathan,South,,Samsung Exynos,12GB,256GB,
Mobile Phone,Sony,D5863762,Since around much role deep good under human whether need easy.,9124,2024-06-16,2024-08-14,6,Brandon Bailey,Brianmouth,South,,MediaTek Dimensity,8GB,64GB,
Mobile Phone,Acer,48939795,Should leg executive economic teacher until different join treat indicate create.,142487,2025-01-06,2025-01-14,4,David Medina Jr.,East Evelynfort,North,,Samsung Exynos,8GB,64GB,
Mobile Phone,Nokia,74824C33,Must statement probably ability plant western seven account forward early.,25514,2023-06-23,2023-08-08,10,Amy Jones,South Jasonstad,East,,Snapdragon 7 Gen,6GB,1TB,
Mobile Phone,HP,4F80DD72,Month can another risk political wear allow.,170159,2023-05-04,2023-06-27,1,Bradley Ponce,Patrickport,North,,Snapdragon 7 Gen,16GB,256GB,
Mobile Phone,Vivo,0D5FA3CA,Worry west ahead floor natural thousand institution.,53991,2024-05-05,2024-06-07,2,Jill Tucker,Lake Elizabeth,South,,Apple A-Series,8GB,64GB,
Mobile Phone,Vivo,D5598351,Fill note cultural off animal husband blood service standard be.,158525,2025-01-23,2025-02-06,6,Bethany Peters,New Edwardtown,Central,,MediaTek Helio,6GB,256GB,
Mobile Phone,Samsung,1B137562,Increase test unit light word live field happy decision.,146488,2023-05-14,2023-05-22,10,John Hill,New Elizabeth,South,,Snapdragon 7s,12GB,256GB,
Mobile Phone,Oppo,8E16CFB2,Member act so call tell thus vote physical song source.,96639,2023-05-18,2023-06-02,5,Elizabeth Taylor,Amandaberg,South,,Apple A-Series,12GB,256GB,
Mobile Phone,Lenovo,037F9E70,Foot suddenly property use throughout drive same position process speech risk.,16891,2023-10-23,2023-11-21,1,Christopher Morales,Port Patriciachester,Central,,Apple A-Series,32GB,1TB,
Mobile Phone,Nokia,AE40A238,Follow mother over kid raise throughout add individual unit order.,186514,2023-06-23,2023-07-05,8,Dana Watkins,Charlesborough,East,,MediaTek Dimensity,6GB,256GB,
Mobile Phone,Samsung,442A94E0,Ready book nature provide activity win.,141430,2024-10-06,2024-11-15,10,Steven Mcclure,Joseview,East,,Snapdragon 7 Gen,8GB,256GB,
Mobile Phone,Lenovo,A63AEBDC,Discussion its effort east exactly tough long join trip per serious score fill.,69363,2024-01-04,2024-03-03,2,Pamela Hanson,West Hannahchester,South,,Snapdragon 7 Gen,6GB,256GB,
Mobile Phone,Dell,441E5678,Blood group choice teacher house media site.,63097,2024-10-08,2024-11-11,7,Jacqueline Hawkins,Morenoborough,Central,,Snapdragon 7 Gen,8GB,64GB,
Mobile Phone,iQOO,8C9C4A71,Week light beat care information pay campaign.,122264,2024-07-19,2024-08-15,9,Alexandra Oneal,Allisonland,West,,Apple A-Series,12GB,512GB,
Mobile Phone,Dell,461B315F,On enjoy development never service choose concern still condition positive human.,92513,2024-01-12,2024-03-02,7,Sarah Berry,Yoderport,East,,Snapdragon 7 Gen,6GB,64GB,
Mobile Phone,Motorola,86C40904,Book speech scene ever in wrong site very ready.,71474,2023-07-21,2023-08-13,3,Suzanne Reyes,Parkerville,South,,Snapdragon 8 Gen,8GB,128GB,
Mobile Phone,Motorola,ED24A200,Camera over current cut hour cost whatever nearly onto south.,174178,2023-10-23,2023-11-08,10,Zachary Alvarez,Colemanhaven,Central,,Snapdragon 7s,4GB,128GB,
Mobile Phone,Toshiba,685A0B15,Democratic its material minute drug by.,180678,2025-03-05,2025-03-08,4,Amber Miller,New Andrew,East,,Samsung Exynos,6GB,256GB,
Mobile Phone,Motorola,A74419E0,Responsibility call financial deal might adult box argue seven place return event.,30265,2023-09-29,2023-10-05,8,Caroline Hill,Kennethborough,North,,Snapdragon 8 Gen,32GB,512GB,
Mobile Phone,Samsung,D2EE0060,Garden moment son trial guess identify.,158285,2023-05-13,2023-06-23,10,Breanna Gray,Ruizchester,East,,Snapdragon 7 Gen,6GB,256GB,
Mobile Phone,HP,792C9B9A,Middle he letter environmental site professional forward color tree rather why.,102729,2024-05-25,2024-07-08,7,Jose Watson,Danielfort,South,,Samsung Exynos,12GB,256GB,
Mobile Phone,Acer,C6EC5C69,Behavior easy follow information discover staff development hear occur all cell sure.,176027,2024-05-26,2024-07-02,8,Grant Gonzales DVM,Castilloburgh,West,,Snapdragon 8 Gen,8GB,64GB,
Mobile Phone,OnePlus,03F843F2,Image art hit arrive civil agreement deal build open recognize.,192954,2024-01-25,2024-02-08,3,Marilyn Carpenter,West Timothyside,East,,Samsung Exynos,32GB,1TB,
Mobile Phone,Sony,1BFC049F,Enter owner PM fall available offer well fall.,108208,2024-08-09,2024-09-22,7,James Wells,Lake Kimberlystad,South,,Snapdragon 7s,16GB,128GB,
Mobile Phone,Toshiba,CE68581A,Song forward while spend dog answer ahead particular social analysis list if.,17921,2024-01-22,2024-03-16,9,Angela Foster,Pierceborough,West,,MediaTek Helio,12GB,256GB,
Mobile Phone,Redmi,04A3C5BB,Under do feel candidate would statement risk project ask work occur worry us.,175789,2024-07-25,2024-09-22,10,Michael Adams,Conniebury,South,,Snapdragon 8 Gen,12GB,512GB,
Mobile Phone,Oppo,730BB523,Only turn major gas young management treatment notice something smile wind.,130135,2025-01-01,2025-02-03,4,Gregory Warren,New Victortown,Central,,Apple A-Series,16GB,64GB,
Mobile Phone,Sony,243D3F21,Give themselves remain early expert method always yet relate.,171415,2024-02-08,2024-03-28,3,Jennifer Wilkinson,Glenmouth,South,,Snapdragon 7 Gen,4GB,256GB,
Mobile Phone,Samsung,9630F962,Sense teacher these head table whom.,112553,2023-11-12,2023-11-16,7,Edward Thomas,Whitneyfurt,East,,Snapdragon 7s,6GB,1TB,
Mobile Phone,Vivo,31A3A527,Figure them later than medical degree set film.,121674,2024-05-14,2024-07-01,7,Vanessa Nelson,Baxterhaven,West,,MediaTek Helio,16GB,512GB,
Mobile Phone,Huawei,F29DD6D9,Travel speak now matter history product live movement reason feeling ago word fine.,122945,2025-03-17,2025-04-24,1,Miguel Hopkins,Lake Justinland,East,,MediaTek Dimensity,32GB,64GB,
Mobile Phone,Motorola,CAED6371,Almost receive design behavior majority rich single rule.,60807,2024-09-13,2024-11-07,8,Mr. James Walls MD,South Heather,South,,Samsung Exynos,16GB,512GB,
Mobile Phone,Realme,A5CDFB01,Over adult small human but community.,5057,2024-06-12,2024-07-29,7,Robert Mosley,West Holly,South,,Snapdragon 7 Gen,16GB,64GB,
Mobile Phone,Google,6445C661,Can address vote truth offer factor so meet thing mother other not now.,81071,2023-07-22,2023-09-19,4,Brent Clark,Watersstad,West,,Snapdragon 7s,16GB,512GB,
Mobile Phone,Redmi,7C96A7A7,Among industry page sea every pull answer well population top keep.,62196,2023-04-13,2023-05-28,9,Jon Medina,Tylerton,South,,Snapdragon 7s,8GB,1TB,
Mobile Phone,Google,32C785E0,Throw marriage central Mr remain science rise soldier page.,12579,2023-09-21,2023-10-29,10,Jean Saunders,Jessicamouth,North,,Snapdragon 7s,4GB,512GB,
Mobile Phone,Sony,510ECBD4,Indeed need away account especially soon effect particularly lay pattern the watch.,167483,2024-05-13,2024-05-29,3,Denise Pham,Port Kristinmouth,South,,Snapdragon 7 Gen,4GB,128GB,
Mobile Phone,Toshiba,F2FE1328,Six manager particularly store information response reality might open month stay always.,109673,2023-09-20,2023-11-04,10,Denise Williams,West Laurie,South,,MediaTek Helio,32GB,64GB,
Mobile Phone,Acer,EF138291,Rather challenge man century last something cell outside get my song.,17073,2024-10-22,2024-10-30,6,Christopher Coleman,East Jefferyborough,East,,Apple A-Series,32GB,256GB,
Mobile Phone,iQOO,BC4212C1,Where religious trade can wall authority recognize claim adult son over structure.,107873,2024-12-16,2025-02-06,8,Brandon Ortiz,Lake Elizabethburgh,South,,Snapdragon 7 Gen,8GB,1TB,
Mobile Phone,Redmi,9053A626,Also cover age despite clearly season expert same despite energy discussion speak.,135776,2024-02-04,2024-03-07,1,James Garner,West Jennaton,North,,MediaTek Helio,8GB,128GB,
Mobile Phone,Redmi,E3A34477,But control early admit owner forget contain.,30492,2024-07-24,2024-08-15,6,Jeremy Miller,New Susanhaven,Central,,MediaTek Dimensity,16GB,512GB,
Mobile Phone,Dell,2689F871,Sure improve make somebody public require.,190395,2024-12-31,2025-01-19,6,Daniel Wilkinson,New Andrewmouth,Central,,Samsung Exynos,12GB,1TB,
Mobile Phone,iQOO,5189D9B4,Explain page ask development sometimes now while.,16770,2024-05-30,2024-06-22,10,Ray Williams,South Coreyville,South,,Snapdragon 7 Gen,12GB,128GB,
Mobile Phone,Redmi,99227549,Owner shoulder hour century arrive rich prepare.,67163,2024-01-21,2024-03-12,8,Danielle Nguyen,Jilltown,Central,,Snapdragon 8 Gen,32GB,256GB,
Mobile Phone,Asus,258716D8,Traditional yard stock center sea who require role make air.,34688,2023-03-22,2023-04-03,6,Benjamin Allen,New Travis,East,,Snapdragon 7 Gen,32GB,256GB,
Mobile Phone,Samsung,BB489581,Employee development drop sometimes important might strong dinner consider bag.,189104,2023-08-28,2023-09-16,1,Heather Sanchez,Edwardhaven,West,,Samsung Exynos,6GB,128GB,
Mobile Phone,Dell,63831288,Skill between voice try hair where just southern knowledge turn allow half.,193584,2024-12-02,2024-12-30,7,Dawn Miller,Tracyville,South,,Snapdragon 7 Gen,32GB,128GB,
Mobile Phone,Samsung,5AA07904,Stage mouth station artist officer again each say site ten.,155217,2024-05-03,2024-06-12,4,Francisco Carr,Laurieton,South,,Samsung Exynos,6GB,1TB,
Mobile Phone,Apple,A8BAC2CD,Nearly by fly appear plant food.,17889,2023-11-20,2023-12-06,5,Michael Hardy,West James,East,,Snapdragon 7 Gen,8GB,512GB,
Mobile Phone,Apple,0E4CE748,Perform see laugh line way care place toward.,114376,2025-01-15,2025-01-25,8,Nicole Rice,East Larry,West,,MediaTek Dimensity,32GB,128GB,
Mobile Phone,Lenovo,E4C5E32E,Western room just site court remember friend also reflect interview who notice deep.,10687,2023-11-28,2024-01-25,2,David Frey,Saratown,South,,MediaTek Dimensity,4GB,1TB,
Mobile Phone,Redmi,5DFD7821,Difference unit character itself maybe wear later.,7349,2023-04-06,2023-05-17,6,Susan Ramirez,Lindsayfort,North,,MediaTek Dimensity,32GB,1TB,
Mobile Phone,Realme,FC5C363E,Affect front just member like pull though positive run magazine listen.,85579,2024-09-09,2024-10-29,7,Samuel Wallace,Richardville,South,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Samsung,E0352C62,Wonder staff by by discuss mission majority throughout kitchen interest next.,152230,2024-05-24,2024-06-09,4,Heidi Gomez,Guerreroton,West,,MediaTek Helio,6GB,256GB,
Mobile Phone,OnePlus,9F7B1FE3,Always three its whatever upon garden value hold bring well start money.,13195,2023-09-20,2023-11-14,3,Jessica Stevenson,West Shawn,East,,Apple A-Series,16GB,256GB,
Mobile Phone,Motorola,78B68373,Step better response four prepare there require coach.,183864,2023-07-11,2023-08-09,7,Jade Snow,Johnborough,South,,Snapdragon 7s,32GB,128GB,
Mobile Phone,Lenovo,3B2DDA30,Prove education clear law season light human now consumer purpose.,149696,2023-08-13,2023-10-07,7,Peter Mccoy,South Paul,East,,Samsung Exynos,8GB,1TB,
Mobile Phone,Redmi,ECAACE65,Society rich compare collection yard rate road impact activity same since.,68316,2025-01-06,2025-02-13,5,Natalie Mcdonald,North Joshua,East,,Snapdragon 7 Gen,16GB,128GB,
Mobile Phone,Lenovo,33711685,Treat far report good successful fish behind recognize art head.,79475,2023-08-11,2023-10-05,2,Anne Peterson,Wilsonmouth,Central,,Samsung Exynos,32GB,256GB,
Mobile Phone,Sony,79EE4F6B,Drug economic other century next pick social around.,50745,2024-07-30,2024-08-27,5,Julia Gonzalez,Timothystad,East,,Snapdragon 7s,16GB,256GB,
Mobile Phone,Huawei,55E08B65,Skill stand rest people room hear meet sense yeah of try.,138206,2025-03-17,2025-03-21,3,Jake Roberts,Brendaville,West,,MediaTek Helio,8GB,1TB,
Mobile Phone,Redmi,66CA1C60,Appear might explain effect factor movement.,119103,2023-10-10,2023-12-04,7,Debbie Marquez,Lake Jonathanview,Central,,MediaTek Helio,12GB,512GB,
Mobile Phone,Huawei,2B07640A,Mother detail out enjoy thing guy almost bad media option far try.,52964,2024-01-31,2024-03-31,8,Corey Walters,Tracistad,Central,,MediaTek Helio,32GB,128GB,
Mobile Phone,Samsung,362F6ADC,Character amount range individual majority let wide their south piece remain power pretty.,199682,2023-05-06,2023-05-29,8,Sean Morales,Richardtown,West,,MediaTek Dimensity,8GB,512GB,
Mobile Phone,Asus,87070D15,Hope product nice their reality push think.,139836,2025-03-10,2025-04-27,8,Nicholas Kidd,Lake Wesleyville,North,,MediaTek Dimensity,8GB,64GB,
Mobile Phone,Redmi,43AB18D4,Important score business any she rich explain attorney age analysis.,15310,2025-01-02,2025-02-22,9,Anthony Sanchez,Williamsborough,West,,Apple A-Series,32GB,512GB,
Mobile Phone,HP,47FCBE5D,Save already yes wear trade draw song above significant page toward.,150926,2023-05-01,2023-06-12,6,Deborah Jacobs,Stonebury,West,,MediaTek Dimensity,12GB,128GB,
Mobile Phone,Redmi,E056D640,Again quality vote dark kid probably up investment whom yes drug risk ball.,12211,2024-06-24,2024-08-16,9,Leslie Avila,East Georgeville,North,,Apple A-Series,12GB,1TB,
Mobile Phone,Samsung,7E40A2B7,Rise several different everyone night may response research paper between fish.,40447,2024-06-12,2024-07-03,2,Julie Day,Williamschester,East,,Snapdragon 7 Gen,6GB,512GB,
Mobile Phone,Vivo,AEABEFDC,Ago size skin expect might walk purpose state today where themselves.,48494,2024-09-09,2024-10-20,2,Joshua Velez,Villarrealborough,North,,MediaTek Dimensity,32GB,1TB,
Mobile Phone,Sony,DAE90D5B,Floor pass enough hospital cause notice push part to point girl tough meet small.,150031,2025-03-15,2025-03-26,3,Ryan Mitchell,Huffmanview,South,,Samsung Exynos,32GB,128GB,
Mobile Phone,Vivo,7BF97C8E,Law relate bad gun music president tough major picture machine.,127907,2024-10-27,2024-12-05,8,Margaret Crawford,South Brenda,South,,Samsung Exynos,4GB,64GB,
Mobile Phone,Vivo,F246FE29,Son treat soon modern none deal walk.,15780,2023-05-28,2023-06-11,4,Jonathan Walker,Port Geoffrey,West,,MediaTek Dimensity,32GB,1TB,
Mobile Phone,Toshiba,BBBD7AC0,Approach because rule surface respond wind resource summer decade financial speak human trial.,39166,2023-12-08,2024-01-04,5,Joseph Morgan,Jackfort,South,,Snapdragon 7 Gen,4GB,512GB,
Mobile Phone,Sony,B6D19891,Despite woman firm reality scene beat board chance mean like appear almost.,108964,2024-05-08,2024-06-08,6,Sara Davis,South Mallorystad,South,,Snapdragon 7 Gen,8GB,128GB,
Mobile Phone,Acer,81E1FC22,Than likely hundred realize film appear big create have their.,171962,2025-03-02,2025-03-28,10,Gene Branch,Kevinton,West,,Snapdragon 7s,6GB,128GB,
Mobile Phone,Motorola,F5E1F92B,Return however my our phone produce name difference stage person dream book if.,123564,2024-09-19,2024-09-25,6,Jennifer Sullivan,Port Bonnie,West,,Snapdragon 7s,6GB,64GB,
Mobile Phone,Samsung,3D9CFFBA,I moment short join choose heart less exist.,20334,2023-07-11,2023-08-28,2,Philip Bailey,Wandashire,Central,,Samsung Exynos,12GB,512GB,
Mobile Phone,Apple,0766D5AB,Number million color third effort value program.,162374,2024-06-11,2024-06-28,9,Tara Stevens,North Amandashire,West,,MediaTek Helio,8GB,512GB,
Mobile Phone,Dell,37DE05E3,Offer health employee hour worry member moment.,172982,2024-07-26,2024-09-09,4,Greg Hartman,Port Diana,South,,Snapdragon 7 Gen,4GB,64GB,
Mobile Phone,Lenovo,61E7BD40,Whether since carry lose star fly generation hard room land because audience share.,89674,2025-02-17,2025-03-01,8,Jamie Murphy,Roberttown,Central,,MediaTek Helio,12GB,512GB,
Mobile Phone,Nokia,BBA58172,Business great involve story nor price father.,146080,2024-02-07,2024-03-10,10,Ricky Moore,West Bradley,Central,,Samsung Exynos,4GB,128GB,
Mobile Phone,OnePlus,12275110,Try plan local every political leg then nice hair sea loss.,54039,2023-10-17,2023-11-04,10,Christine Roberts,West Mirandahaven,South,,Snapdragon 7 Gen,6GB,512GB,
Mobile Phone,Microsoft,FB55E146,Sea support them what others mission.,188468,2023-07-08,2023-08-04,5,Kristen Cannon,Frazierburgh,West,,MediaTek Dimensity,12GB,1TB,
Mobile Phone,OnePlus,53E48591,Perform ever day detail own rule.,20068,2024-01-18,2024-01-22,4,Steven Jacobs,Jillchester,Central,,MediaTek Dimensity,32GB,512GB,
Mobile Phone,Redmi,5C52B73E,Trip instead activity father allow others forward wish class strong increase would.,96644,2024-11-06,2024-12-26,6,Heather Elliott,New Bradleyfurt,South,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Realme,451FABCA,Onto party style technology million direction knowledge certainly history during standard.,166817,2025-02-15,2025-04-10,10,Natalie Brown,South Thomas,West,,MediaTek Dimensity,32GB,256GB,
Mobile Phone,iQOO,9975A4D6,Blood carry popular blood number player play party friend learn prepare after itself.,16181,2023-05-08,2023-06-05,5,Deanna Marshall,Andersonshire,West,,Apple A-Series,6GB,64GB,
Mobile Phone,Lenovo,A956C094,Western true successful method education another nor protect oil physical.,51048,2024-01-02,2024-01-31,2,Michael Hensley DDS,Ballstad,West,,Snapdragon 7s,32GB,128GB,
Mobile Phone,iQOO,E77E0006,Agent practice six without half result mention.,61361,2024-07-05,2024-08-17,6,Gail Page DDS,Gordonburgh,North,,Snapdragon 8 Gen,16GB,128GB,
Mobile Phone,Samsung,9A2CC4FA,Class president very decide police rock itself soldier way.,79114,2025-01-16,2025-02-19,10,Shari Hunt,West Jenna,North,,Samsung Exynos,6GB,128GB,
Mobile Phone,Microsoft,52F6AC3C,Western able decade nation door good your hot before vote.,108146,2023-04-23,2023-06-16,7,Nancy Green,Stevenport,East,,Apple A-Series,4GB,256GB,
